cell,family,segments,updates,time_s,cumulative_net_difference_kwh,farm_MW,noyaw_MW
OC-73090801__T1,T1,1,1,1720,9.299693977187584,5.14791434375,5.22020040625
OC-73090801__T1,T1,1,1,1740,9.209402652534802,5.10087275,5.08626990625
OC-73090801__T1,T1,1,1,1760,9.329236477187582,5.562235890625,5.5153045625
OC-73090801__T1,T1,1,1,1780,9.581622807916748,6.1860555,6.1713634375
OC-73090801__T1,T1,1,1,1800,9.336208375067288,5.84582809375,5.83534034375
OC-73090801__T1,T1,1,1,1820,9.260803494858955,5.90870325,5.92460684375
OC-73090801__T1,T1,1,1,1840,9.174071067775621,6.10848234375,6.10428228125
OC-73090801__T1,T1,1,1,1860,9.302080145032566,6.56385790625,6.5284555625
OC-73090801__T1,T1,1,1,1880,9.397917004407565,6.222506875,6.18578709375
OC-73090801__T1,T1,1,1,1900,9.689076311699234,6.49610396875,6.43668275
OC-73090801__T1,T1,1,1,1920,9.8039120564909,5.8217303125,5.812755875
OC-73090801__T1,T1,1,1,1940,9.919029115518677,5.80520165625,5.7363695625
OC-73090801__T1,T1,1,1,1960,10.14582121447701,6.087418625,6.0445961875
OC-73090801__T1,T1,1,1,1980,10.087772304754788,5.6711401875,5.69120115625
OC-73090801__T1,T1,1,1,2000,10.130807735310343,5.64819990625,5.62899421875
OC-73090801__T1,T1,1,1,2020,10.470642466213121,5.36332725,5.2940413125
OC-73090801__T1,T1,1,1,2040,10.556213520032564,5.59885684375,5.59270853125
OC-73090801__T1,T1,1,1,2060,10.546965381143677,5.68428425,5.699720625
OC-73090801__T1,T1,1,1,2080,10.570618584268678,6.3250235,6.24878515625
OC-73090801__T1,T1,1,1,2100,10.781760993122843,6.054611953125,6.075332921875
OC-73090801__T1,T1,1,1,2120,10.464614650240899,5.9859035625,6.04331503125
OC-73090801__T1,T1,1,1,2140,10.6221550721159,6.16804528125,6.088943875
OC-73090801__T1,T1,1,1,2160,11.116731200588122,5.43511959375,5.3406093125
OC-73090801__T1,T1,1,1,2180,11.383934247463122,5.12468328125,5.12137946875
OC-73090801__T1,T1,1,1,2200,11.435400740518677,5.45603034375,5.4062680625
OC-73090801__T1,T1,1,1,2220,11.708684849893677,5.35539084375,5.3193904375
OC-73090801__T1,T1,1,1,2240,11.949980719685344,5.31467303125,5.271959875
OC-73090801__T1,T1,1,1,2260,12.139052315171455,6.2201348125,6.2128394375
OC-73090801__T1,T1,1,1,2280,12.047408004407567,6.5584339375,6.5928701875
OC-73090801__T2,T2,1,1,0,0,,
OC-73090801__T2,T2,1,1,20,0.0,8.6411539375,8.6411539375
OC-73090801__T2,T2,1,1,40,0.0,8.994719875,8.994719875
OC-73090801__T2,T2,1,1,60,0.0,9.78346778125,9.78346778125
OC-73090801__T2,T2,1,1,80,0.0,10.7587421875,10.7587421875
OC-73090801__T2,T2,1,1,100,0.0,10.1047601875,10.1047601875
OC-73090801__T2,T2,1,1,120,0.0,9.88065646875,9.88065646875
OC-73090801__T2,T2,1,1,140,0.0,8.5016530625,8.5016530625
OC-73090801__T2,T2,1,1,160,0.0,8.6846974375,8.6846974375
OC-73090801__T2,T2,1,1,180,0.0,9.2467648125,9.2467648125
OC-73090801__T2,T2,1,1,200,-0.22356061514621312,8.5869063125,8.58301784375
OC-73090801__T2,T2,1,1,220,-0.2630106325073242,10.29679928125,10.31616759375
OC-73090801__T2,T2,1,1,240,-0.26829826271565754,10.745769625,10.744485375
OC-73090801__T2,T2,1,1,260,-0.272777504035102,9.8718543125,9.87600459375
OC-73090801__T2,T2,1,1,280,-0.25672798320176865,9.379102375,9.3771780625
OC-73090801__T2,T2,1,1,300,-0.31513715334065756,8.65800625,8.66842525
OC-73090801__T2,T2,1,1,320,-0.4206224328545465,9.28113409375,9.3030125
OC-73090801__T2,T2,1,1,340,-0.507287300910102,10.021799125,10.0382969375
OC-73090801__T2,T2,1,1,360,-0.5359462800767687,11.01844725,11.00823775
OC-73090801__T2,T2,1,1,380,-0.3044245231323242,10.3494035,10.3039554375
OC-73090801__T2,T2,1,1,400,-0.33294041088072457,9.610601375,9.6321400625
OC-73090801__T2,T2,1,1,420,-0.5948353761585023,10.19483759375,10.251772875
OC-73090801__T2,T2,1,1,440,-0.6608210046307246,10.5468536875,10.55151275
OC-73090801__T2,T2,1,1,460,-0.8229118796307247,10.6799529375,10.691381625
OC-73090801__T2,T2,1,1,480,-0.9085593188668357,9.4617355625,9.4973703125
OC-73090801__T2,T2,1,1,500,-0.9522846921307246,9.14517134375,9.1422416875
OC-73090801__T2,T2,1,1,520,-1.0936867754640578,9.4497386875,9.51368515625
OC-73090801__T2,T2,1,1,540,-0.9842893327557246,9.6268961875,9.58223553125
OC-73090801__T2,T2,1,1,560,-0.8826262285890579,11.76504859375,11.79844284375
OC-73090801__T2,T2,1,1,580,-0.7852666487279468,12.70015628125,12.629571875
OC-73090801__T2,T2,1,1,600,-0.8922228806480832,12.754323375,12.76786871875
OC-73090801__T2,T2,1,1,620,-0.8031364657175276,12.10413840625,12.10238996875
OC-73090801__T2,T2,1,1,640,-0.6973139535647499,13.512683375,13.4107009375
OC-73090801__T2,T2,1,1,660,0.3619163363658058,15.9067329375,15.714194875
OC-73090801__T2,T2,1,1,680,1.0041429457408058,15.3551563125,15.32205875
OC-73090801__T2,T2,1,1,700,1.5312630846296946,15.4260484375,15.2922630625
OC-73090801__T2,T2,1,1,720,2.4457920811574727,13.8320589375,13.6961591875
OC-73090801__T2,T2,1,1,740,2.800349619351917,13.7731228125,13.67218625
OC-73090801__T2,T2,1,1,760,3.4818297443519173,14.1948134375,14.067286875
OC-73090801__T2,T2,1,1,780,4.125548025601917,15.219666375,15.066776375
OC-73090801__T2,T2,1,1,800,4.940100166424965,15.060933375,14.894612
OC-73090801__T2,T2,1,1,820,5.769938888647186,13.9710326875,13.768676375
OC-73090801__T2,T2,1,1,840,6.783674069202741,14.5743538125,14.4631510625
OC-73090801__T2,T2,1,1,860,7.308051048369408,14.4246448125,14.3565565
OC-73090801__T2,T2,1,1,880,7.841289537952741,15.0006841875,14.884876875
OC-73090801__T2,T2,1,1,900,8.446047798369408,14.5399236875,14.4308033125
OC-73090801__T2,T2,1,1,920,8.801295159480519,13.9157371875,13.8348146875
OC-73090801__T2,T2,1,1,940,9.327028531008295,15.1769940625,15.0185326875
OC-73090801__T2,T2,1,1,960,10.07968345809163,14.26390925,14.1814159375
OC-73090801__T2,T2,1,1,980,10.497976996286074,14.6055025625,14.4795771875
OC-73090801__T2,T2,1,1,1000,11.276539948629486,16.5900900625,16.384315625
OC-73090801__T2,T2,1,1,1020,12.200141195157263,16.266308625,16.151164875
OC-73090801__T2,T2,1,1,1040,12.758625316685041,15.210041625,15.100528625
OC-73090801__T2,T2,1,1,1060,13.184664900018374,14.09199325,14.0288516875
OC-73090801__T2,T2,1,1,1080,13.62294895557393,13.594183125,13.493788
OC-73090801__T2,T2,1,1,1100,14.449993820157264,14.177076875,14.003117875
OC-73090801__T2,T2,1,1,1120,15.566158545851707,14.5098889375,14.2943045625
OC-73090801__T2,T2,1,1,1140,16.50478729932393,15.3300815,15.184361875
OC-73090801__T2,T2,1,1,1160,17.072132726407265,14.64785,14.610568375
OC-73090801__T2,T2,1,1,1180,17.412567118768372,14.5581024375,14.4567135
OC-73090801__T2,T2,1,1,1200,17.374945125280913,14.094868875,14.026701
OC-73090801__T2,T2,1,1,1220,17.93070981278091,14.263901125,14.1044965
OC-73090801__T2,T2,1,1,1240,18.680216427364247,13.9742585,13.98110025
OC-73090801__T2,T2,1,1,1260,18.459658989864245,13.2986636875,13.3295473125
OC-73090801__T2,T2,1,1,1280,18.782604833614243,14.314731125,14.181617
OC-73090801__T2,T2,1,1,1300,19.415307083614245,13.6697495,13.591013375
OC-73090801__T2,T2,1,1,1320,19.85071397944758,14.026816625,13.903466375
OC-73090801__T2,T2,1,1,1340,20.644281785003134,13.6433471875,13.4897848125
OC-73090801__T2,T2,1,1,1360,21.452865107919802,13.5615426875,13.455766375
OC-73090801__T2,T2,1,1,1380,21.978696475975354,12.3096765625,12.224551
OC-73090801__T2,T2,1,1,1400,22.290754312984046,11.1835676875,11.0366003125
OC-73090801__T2,T2,1,1,1420,22.78655085638682,11.6980959375,11.642172375
OC-73090801__T2,T2,1,1,1440,22.677497432775713,10.406785875,10.3998445
OC-73090801__T2,T2,1,1,1460,22.788280762636823,9.95202925,9.8967843125
OC-73090801__T2,T2,1,1,1480,22.73075783208127,9.619119875,9.6476353125
OC-73090801__T2,T2,1,1,1500,22.85408656992849,9.308839,9.23359209375
OC-73090801__T2,T2,1,1,1520,22.73447955777571,8.64988425,8.644918375
OC-73090801__T2,T2,1,1,1540,22.98652354215071,8.990013,8.9456379375
OC-73090801__T2,T2,1,1,1560,22.835977816456268,9.3498269375,9.438826875
OC-73090801__T2,T2,1,1,1580,22.16536449006738,9.0382756875,9.0477809375
OC-73090801__T2,T2,1,1,1600,21.969830682102526,8.145999125,8.150021875
OC-73090801__T2,T2,1,1,1620,22.476866737658078,8.743778375,8.585934
OC-73090801__T2,T2,1,1,1640,22.667128051894192,8.0702534375,8.2370849375
OC-73090801__T2,T2,1,1,1660,22.253929914741413,8.99039025,8.94158175
OC-73090801__T2,T2,1,1,1680,21.919269531060856,8.46900871875,8.58329115625
OC-73090801__T2,T2,1,1,1700,21.76876994772752,7.6982574375,7.6553545625
OC-73090801__T2,T2,1,1,1720,22.648850683838635,8.8727859375,8.78831709375
OC-73090801__T2,T2,1,1,1740,22.4281093661303,8.1716615625,8.27278509375
OC-73090801__T2,T2,1,1,1760,22.558773093560855,8.78060153125,8.7317124375
OC-73090801__T2,T2,1,1,1780,22.56983430189419,8.8080886875,8.84979028125
OC-73090801__T2,T2,1,1,1800,22.582877076398216,8.46166646875,8.28665975
OC-73090801__T2,T2,1,1,1820,22.918754590287104,9.5468536875,9.4787455
OC-73090801__T2,T2,1,1,1840,22.845460250009328,9.27845625,9.2683376875
OC-73090801__T2,T2,1,1,1860,23.449028944453772,9.53191415625,9.4388183125
OC-73090801__T2,T2,1,1,1880,24.16085027257877,9.699125,9.599211125
OC-73090801__T2,T2,1,1,1900,23.893219661467658,9.0397515625,9.05234940625
OC-73090801__T2,T2,1,1,1920,23.42129403993988,8.96801534375,9.0399711875
OC-73090801__T2,T2,1,1,1940,23.30417519445377,8.606067125,8.6751390625
OC-73090801__T2,T2,1,1,1960,22.686738184037104,9.13192990625,9.144764625
OC-73090801__T2,T2,1,1,1980,22.5676471059121,9.217880375,9.279130625
OC-73090801__T2,T2,1,1,2000,22.092660034731548,8.374705375,8.413756125
OC-73090801__T2,T2,1,1,2020,21.857622781259327,7.6460145,7.65941496875
OC-73090801__T2,T2,1,1,2040,22.158666934037104,8.367477375,8.30622025
OC-73090801__T2,T2,1,1,2060,22.627622401050992,8.68220715625,8.77912521875
OC-73090801__T2,T2,1,1,2080,22.14284552257877,9.5648971875,9.574733875
OC-73090801__T2,T2,1,1,2100,22.551101550356545,9.6464179375,9.5358689375
OC-73090801__T2,T2,1,1,2120,23.281705048620434,8.6809874375,8.5304659375
OC-73090801__T2,T2,1,1,2140,23.80179950348155,8.75127275,8.657251125
OC-73090801__T2,T2,1,1,2160,24.400027762162104,7.71517471875,7.64387421875
OC-73090801__T2,T2,1,1,2180,25.13285923264821,8.52692165625,8.38112121875
OC-73090801__T2,T2,1,1,2200,25.442259890634325,8.42178075,8.327876875
OC-73090801__T2,T2,1,1,2220,25.364887213550993,7.723442875,7.72391903125
OC-73090801__T2,T2,1,1,2240,25.515647138898213,9.18040525,9.1762201875
OC-73090801__T2,T2,1,1,2260,25.645775211814883,9.0519474375,9.03564484375
OC-73090801__T2,T2,1,1,2280,25.823373598967656,8.882088875,8.84379740625
OC-73090801__T1,T1,1,2,0,0,,
OC-73090801__T1,T1,1,2,20,0.0,5.63894034375,5.63894034375
OC-73090801__T1,T1,1,2,40,0.0,5.76279921875,5.76279921875
OC-73090801__T1,T1,1,2,60,0.0,6.50575009375,6.50575009375
OC-73090801__T1,T1,1,2,80,0.0,6.401954,6.401954
OC-73090801__T1,T1,1,2,100,0.0,6.75075159375,6.75075159375
OC-73090801__T1,T1,1,2,120,0.0,7.53221728125,7.53221728125
OC-73090801__T1,T1,1,2,140,0.0,6.98716803125,6.98716803125
OC-73090801__T1,T1,1,2,160,0.0,5.7354805625,5.7354805625
OC-73090801__T1,T1,1,2,180,0.0,5.645626578125,5.645626578125
OC-73090801__T1,T1,1,2,200,-0.48260827982849547,5.54283984375,5.54786334375
OC-73090801__T1,T1,1,2,220,-0.48606060448127325,6.11281159375,6.1022494375
OC-73090801__T1,T1,1,2,240,-0.5607617833007177,6.937231625,6.96200275
OC-73090801__T1,T1,1,2,260,-0.6394362555229399,7.11912428125,7.1204545
OC-73090801__T1,T1,1,2,280,-0.6695065958007177,6.463754,6.4856886875
OC-73090801__T1,T1,1,2,300,-0.6903306461479399,6.0378191875,6.02740509375
OC-73090801__T1,T1,1,2,320,-0.7028390784396066,5.9778568125,5.97834959375
OC-73090801__T1,T1,1,2,340,-0.5649453770507177,5.87184134375,5.81711415625
OC-73090801__T1,T1,1,2,360,-0.42795833538405104,7.02755834375,7.00601021875
OC-73090801__T1,T1,1,2,380,-0.44572512705071765,7.3495005625,7.3594466875
OC-73090801__T1,T1,1,2,400,-1.0621530507799783,7.7894055625,7.81423321875
OC-73090801__T1,T1,1,2,420,-1.0448008754327562,8.4799715,8.438784625
OC-73090801__T1,T1,1,2,440,-0.7231945091133118,9.9634371875,9.8810420625
OC-73090801__T1,T1,1,2,460,-0.18992007855775628,11.469709375,11.43159825
OC-73090801__T1,T1,1,2,480,0.19351316102557703,13.5756623125,13.4528861875
OC-73090801__T1,T1,1,2,500,0.8055000464422438,13.987068125,13.8832150625
OC-73090801__T1,T1,1,2,520,0.9579555950533548,14.9940154375,15.0585355
OC-73090801__T1,T1,1,2,540,0.7300817478311329,14.30121025,14.2668485625
OC-73090801__T1,T1,1,2,560,1.4746353415811329,15.5127526875,15.3673894375
OC-73090801__T1,T1,1,2,580,1.6333089978311328,15.739917125,15.7727634375
OC-73090801__T1,T1,1,2,600,0.17315496368895644,14.6999229375,14.90980575
OC-73090801__T1,T1,1,2,620,-0.005120737699932709,14.0717111875,13.82160675
OC-73090801__T1,T1,1,2,640,0.8823308074389562,13.9957365,13.929470375
OC-73090801__T1,T1,1,2,660,2.1313723074389563,14.2355535,14.1568856875
OC-73090801__T1,T1,1,2,680,3.3813861373000673,13.5322805,13.123746625
OC-73090801__T1,T1,1,2,700,4.858987446327846,14.367261375,14.5244975625
OC-73090801__T1,T1,1,2,720,4.7824208699389565,12.931824125,12.8973336875
OC-73090801__T1,T1,1,2,740,6.138876758827846,13.694279875,13.138918125
OC-73090801__T1,T1,1,2,760,7.881202019244513,12.8304061875,12.5071934375
OC-73090801__T1,T1,1,2,780,9.969346328272291,14.0543278125,13.949527375
OC-73090801__T1,T1,1,2,800,9.660105104873022,12.8518515625,12.5847695
OC-73090801__T1,T1,1,2,820,11.932273226400799,12.908170125,12.31285315625
OC-73090801__T1,T1,1,2,840,14.781036427789688,13.97235875,13.667599
OC-73090801__T1,T1,1,2,860,16.466909986817466,13.57577225,13.568679875
OC-73090801__T1,T1,1,2,880,14.637031215984132,13.25279625,13.5212941875
OC-73090801__T1,T1,1,2,900,15.690722476400799,12.318803375,12.0209179375
OC-73090801__T1,T1,1,2,920,15.269297900011912,12.93243925,13.272825875
OC-73090801__T1,T1,1,2,940,14.060080806261912,13.9777861875,14.347875
OC-73090801__T1,T1,1,2,960,13.399686332303578,14.27452834375,14.2675574375
OC-73090801__T1,T1,1,2,980,13.184457408692465,15.231604875,15.157077
OC-73090801__T1,T1,1,2,1000,14.03346733961222,14.3379129375,14.1189600625
OC-73090801__T1,T1,1,2,1020,14.516850992389998,12.593525875,12.7549359375
OC-73090801__T1,T1,1,2,1040,12.90406649412611,13.1647260625,13.4828211875
OC-73090801__T1,T1,1,2,1060,13.75412402884833,13.9902330625,13.452742125
OC-73090801__T1,T1,1,2,1080,16.54870169898722,14.1363159375,14.2684394375
OC-73090801__T1,T1,1,2,1100,17.528628358709444,13.0873979375,13.126040375
OC-73090801__T1,T1,1,2,1120,17.125441768431664,12.7735679375,12.4798100625
OC-73090801__T1,T1,1,2,1140,16.873372938570554,14.2050440625,14.1394426875
OC-73090801__T1,T1,1,2,1160,17.28748577537611,13.4250174375,13.1340801875
OC-73090801__T1,T1,1,2,1180,18.644169237181664,10.64892025,10.3153496875
OC-73090801__T1,T1,1,2,1200,21.05370380604013,10.2336873125,9.538627125
OC-73090801__T1,T1,1,2,1220,23.098630677567908,8.38183371875,8.2535364375
OC-73090801__T1,T1,1,2,1240,24.02700091541513,7.48513459375,7.250929625
OC-73090801__T1,T1,1,2,1260,25.497095627220688,6.58343821875,6.41606578125
OC-73090801__T1,T1,1,2,1280,25.63776964024152,5.846529375,5.94103121875
OC-73090801__T1,T1,1,2,1300,25.12840912374846,5.644986875,5.67890434375
OC-73090801__T1,T1,1,2,1320,25.19852126090124,5.25901853125,5.2866816875
OC-73090801__T1,T1,1,2,1340,24.61680840933874,5.272510921875,5.35402696875
OC-73090801__T1,T1,1,2,1360,24.10166258729013,6.124235640625,6.159666875
OC-73090801__T1,T1,1,2,1380,24.38261347357485,6.2090793125,6.176426875
OC-73090801__T1,T1,1,2,1400,24.211099193426026,5.71389059375,5.741637328125
OC-73090801__T1,T1,1,2,1420,24.190437420856583,6.13659140625,6.037145234375
OC-73090801__T1,T1,1,2,1440,24.661728133530193,6.276342875,6.321025171875
OC-73090801__T1,T1,1,2,1460,24.79021338439825,5.765577375,5.76071425
OC-73090801__T1,T1,1,2,1480,24.21356727328714,5.8958526875,5.91533009375
OC-73090801__T1,T1,1,2,1500,24.418805202106583,5.76757346875,5.65320921875
OC-73090801__T1,T1,1,2,1520,24.89332560141214,5.4670509375,5.3642325625
OC-73090801__T1,T1,1,2,1540,24.923012656967693,6.0514705625,6.1270065
OC-73090801__T1,T1,1,2,1560,24.242206309745473,6.09238665625,6.23983271875
OC-73090801__T1,T1,1,2,1580,23.832686908703806,6.17679725,6.24501909375
OC-73090801__T1,T1,1,2,1600,23.91282517093998,6.199787125,6.05946128125
OC-73090801__T1,T1,1,2,1620,24.109921236912196,5.5689210625,5.607870375
OC-73090801__T1,T1,1,2,1640,23.764883794203865,5.7818493125,5.84372103125
OC-73090801__T1,T1,1,2,1660,24.121688422676087,5.34271509375,5.23574053125
OC-73090801__T1,T1,1,2,1680,24.604408438301085,5.8047924375,5.82832846875
OC-73090801__T1,T1,1,2,1700,23.929660401842753,5.2339606875,5.28478521875
OC-73090801__T1,T1,1,2,1720,23.600958228231644,5.062974984375,5.22020040625
OC-73090801__T1,T1,1,2,1740,23.392604194377476,5.09071878125,5.08626990625
OC-73090801__T1,T1,1,2,1760,23.493946178752477,5.5192388125,5.5153045625
OC-73090801__T1,T1,1,2,1780,23.57731030288442,6.2212494375,6.1713634375
OC-73090801__T1,T1,1,2,1800,23.402630396285694,5.86675109375,5.83534034375
OC-73090801__T1,T1,1,2,1820,23.368598793855142,5.8892141875,5.92460684375
OC-73090801__T1,T1,1,2,1840,22.96315776781347,6.05854309375,6.10428228125
OC-73090801__T1,T1,1,2,1860,23.482832819896807,6.734409125,6.5284555625
OC-73090801__T1,T1,1,2,1880,23.83904441364681,6.1925140625,6.18578709375
OC-73090801__T1,T1,1,2,1900,24.490360021285696,6.59602846875,6.43668275
OC-73090801__T1,T1,1,2,1920,24.949083838994028,5.86692603125,5.812755875
OC-73090801__T1,T1,1,2,1940,25.442590232223196,5.78484728125,5.7363695625
OC-73090801__T1,T1,1,2,1960,25.450234167987084,6.11679915625,6.0445961875
OC-73090801__T1,T1,1,2,1980,25.41239992666764,5.66136475,5.69120115625
OC-73090801__T1,T1,1,2,2000,25.329821188820418,5.6308685,5.62899421875
OC-73090801__T1,T1,1,2,2020,25.72958752041764,5.35239078125,5.2940413125
OC-73090801__T1,T1,1,2,2040,26.034488291250973,5.6431016875,5.59270853125
OC-73090801__T1,T1,1,2,2060,26.273049351146803,5.74506803125,5.699720625
OC-73090801__T1,T1,1,2,2080,26.528378215730143,6.31413621875,6.24878515625
OC-73090801__T1,T1,1,2,2100,26.727978812084302,6.112901546875,6.075332921875
OC-73090801__T1,T1,1,2,2120,26.575079089862086,5.940998625,6.04331503125
OC-73090801__T1,T1,1,2,2140,26.45906640062597,6.10527615625,6.088943875
OC-73090801__T1,T1,1,2,2160,26.440819534306527,5.358462625,5.3406093125
OC-73090801__T1,T1,1,2,2180,26.617216949237083,5.1213543125,5.12137946875
OC-73090801__T1,T1,1,2,2200,26.43529250132042,5.3862225625,5.4062680625
